rank,Steam ID,last Two Weeks,ATH,scoreSum,status_U_Count,Level,Badges,Games,Friends,Groups,Screenshots,Reviews,Cluster
84,76561198343484805,41.85,546.2,0.16,0.05,106,135,61,117,13,67,21,0
84,76561198080489340,5.05,411.77,0.19,0.33,22,13,152,73,172,102,6,-1
84,76561198145351145,15.52,229.31,0.14,0.1,11,6,132,56,1,83,2,0
84,76561198157009320,10.4,109.66,0.08,0.21,60,35,167,22,0,4,9,0
84,76561198071083079,16.15,56.22,0.18,0,11,6,132,21,0,0,3,0
84,76561198088990357,8.4,91.5,0.11,0.29,137,227,398,56,21,193,87,-1
84,76561198126464763,5.03,250.46,0.22,0.29,8,3,89,65,9,21,4,0
84,76561198271389601,27.18,280.12,0.22,0.07,8,6,41,54,1,8,1,0
84,76561198373081955,3.55,62.02,0.14,0.43,32,9,160,29,7,3,17,0
84,76561198129641400,21.82,217.94,0.16,0.09,25,25,104,0,3,36,9,0
84,76561198400545182,8.88,103.53,0.18,0.12,4,2,42,36,0,12,9,0
84,76561198105702120,3.13,173.01,0.22,0.42,10,6,29,46,13,2,4,0
84,76561198117546063,3.4,233.15,0.1,0,27,26,76,92,3,90,24,0
84,76561198021530882,23.98,293.02,0.17,0.24,12,7,116,46,70,116,2,0
84,76561198927620647,4.85,180.09,0.15,0.36,4,4,23,47,5,1,3,0
84,76561198065810081,4.17,252.55,0.18,0.04,39,20,250,66,9,125,8,0
84,76561198151176912,2.2,133.57,0.12,0,9,4,111,29,0,3,5,0
84,76561198037029342,12.58,86.29,0.12,0,76,36,572,50,3,91,4,0
84,76561199022322534,4.3,233.63,0.15,0.23,10,6,92,27,4,7,3,0
84,76561198021871201,22.2,227.72,0.27,0,10,4,42,49,1,7,1,0
84,76561198126292621,1.55,26.22,0.05,0,8,4,57,40,3,12,7,0
84,76561198180798018,26.87,528.75,0.32,0.23,24,7,75,133,12,0,1,0
84,76561198045704561,1.53,501.98,0.17,0,32,9,111,90,7,317,3,0
84,76561198090216481,5.48,185.45,0.39,0.02,22,14,181,132,18,473,14,0
84,76561198883177195,9.0,317.76,0.1,0,5,4,22,12,1,0,1,0
84,76561198169932469,8.52,39.96,0.11,0.06,18,16,169,32,3,13,21,0
84,76561198040960720,5.03,97.56,0.16,0,11,6,82,26,1,3,40,0
84,76561199025160657,4.48,298.72,0.13,0.11,3,2,34,3,0,0,4,0
84,76561198272050554,22.48,305.81,0.27,0.17,8,6,7,63,5,13,1,0
84,76561198210262907,20.35,491.62,0.14,0.24,12,11,130,63,3,4,6,0
84,76561198847055276,3.07,62.6,0.15,0.09,18,6,54,87,36,2,11,0
84,76561198224657688,23.2,138.74,0.23,0.41,51,26,118,58,24,4,6,0
84,76561198324402555,58.68,463.53,0.18,0.04,8,5,91,112,1,0,5,0
84,76561198800333271,1.93,85.36,0.15,0,5,5,13,9,1,0,1,0
84,76561197988224954,16.98,142.02,0.17,0.28,15,9,143,123,16,7,6,0
84,76561198061456546,10.15,148.25,0.14,0,27,8,221,12,0,26,11,0
84,76561198215733112,10.25,176.69,0.29,0.18,10,8,75,38,3,15,10,0
84,76561198184445066,7.72,158.07,0.18,0.4,42,12,161,120,0,106,7,0
84,76561198054386089,4.67,104.03,0.16,0.22,18,12,211,115,8,7,9,0
84,76561198009564271,24.77,806.15,0.4,0.14,39,40,411,0,2,379,4,0
84,76561198036639535,111.32,993.14,0.46,0.03,45,9,214,123,16,5,1,0
84,76561198365142001,5.25,14.46,0.08,0.23,7,5,10,65,5,0,4,0
84,76561198338755498,43.45,480.89,0.21,0.21,8,6,64,40,7,3,4,0
84,76561198100468207,15.0,203.09,0.15,0,21,17,206,69,5,7,8,0
84,76561198308240495,36.18,322.68,0.17,0,10,6,61,46,8,217,17,0
84,76561198141639231,24.22,288.96,0.27,0,11,8,77,29,3,0,3,0
84,76561198297341490,1.88,168.58,0.27,0.11,50,12,98,39,1,20,6,0
84,76561198316232810,5.78,369.27,0.09,0,7,5,28,132,0,167,10,0
84,76561198294113374,17.45,419.4,0.27,0.19,6,4,62,83,2,0,2,0
84,76561198164282973,12.63,89.6,0.18,0.12,22,6,65,51,6,9,1,0
84,76561198136309727,25.52,415.53,0.26,0,9,7,83,46,2,0,5,0
84,76561198190781705,4.58,35.41,0.05,0.56,10,6,85,96,6,1,9,0
84,76561198029417791,6.72,273.25,0.19,0.04,39,51,599,251,34,492,12,-1
84,76561198188488175,3.02,479.37,0.55,0.16,74,18,187,84,0,7,7,0
84,76561198259341645,21.0,51.87,0.21,0.43,32,25,86,0,2,1,6,0
84,76561198037573864,5.55,374.19,0.2,0.29,10,5,83,30,1,13,6,0
84,76561198873286111,2.48,140.83,0.17,0.33,23,25,63,11,1,1,4,0
84,76561198060895713,15.27,280.4,0.3,0.03,50,13,183,38,7,33,3,0
84,76561198203268142,16.95,462.34,0.35,0.02,9,5,110,0,4,223,2,0
84,76561198165654778,8.02,367.26,0.18,0,13,8,88,43,2,4,27,0
84,76561198091940628,102.35,451.49,0.17,0.12,10,5,176,8,11,13,7,0
84,76561198450847657,2.95,616.59,0.25,0.29,65,24,67,0,15,13,5,0
84,76561198015667825,3.03,196.36,0.14,0.14,22,13,143,82,5,15,2,0
84,76561198129924356,4.52,187.44,0.4,0.13,11,7,117,28,2,67,4,0
84,76561198169369114,2.92,158.31,0.2,0,8,7,41,15,0,4,1,0
84,76561198083138486,1.07,242.92,0.16,0.09,10,6,111,20,7,41,1,0
84,76561198398440836,2.12,228.67,0.2,0.21,64,20,88,21,3,50,17,0
84,76561198376346242,4.95,50.24,0.11,0,16,8,84,56,15,21,1,0
84,76561198169968443,24.1,582.93,0.22,0.39,12,10,86,115,51,43,2,0
84,76561198260594704,5.98,185.74,0.28,0.05,10,5,215,47,3,0,5,0
84,76561198236004624,17.25,289.03,0.31,0.12,37,56,121,166,5,29,7,0
84,76561198380198059,17.95,683.2,0.28,0,71,13,138,0,15,61,5,0
84,76561199072394964,31.68,1252.16,0.12,0,2,2,9,3,1,4,1,0
84,76561198337169038,49.67,125.95,0.15,0.32,26,12,127,32,6,0,5,0
84,76561198353577732,4.87,292.23,0.25,0,20,8,155,69,5,467,3,0
84,76561198096558568,20.85,332.08,0.23,0.22,47,20,305,0,3,93,5,0
84,76561199022726601,8.0,290.59,0.21,0.1,11,8,21,28,2,23,6,0
84,76561198128805199,1.3,202.61,0.2,0.11,116,101,507,80,52,157,44,-1
84,76561198260473993,12.87,22.57,0.08,0,7,5,22,5,1,3,2,0
84,76561198321860989,8.95,164.69,0.17,0,9,6,43,75,5,67,10,0
84,76561198136158454,16.33,457.22,0.22,0.06,65,54,70,85,1,223,2,0
84,76561198065089828,4.12,311.03,0.08,0,13,6,142,8,7,121,15,0
84,76561198180702561,27.82,491.99,0.21,0.07,12,5,314,158,0,604,10,0
84,76561198066099460,1.83,262.63,0.16,0.09,18,10,282,0,7,57,10,0
84,76561198431691358,1.88,1102.83,0.2,0.32,7,4,29,81,1,0,1,0
84,76561198286148357,15.1,51.74,0.11,0.29,10,9,95,92,0,0,6,0
84,76561198043662701,60.95,112.02,0.15,0.32,33,10,339,47,5,23,55,0
84,76561198350182242,16.18,45.16,0.11,0.12,34,8,87,37,2,0,19,0
84,76561197984768301,10.68,45.27,0.06,0,54,62,326,83,27,162,53,0
84,76561199028394428,30.02,51.41,0.14,0,4,4,62,65,1,0,1,0
84,76561198835788701,26.83,1037.57,0.16,0.13,22,11,41,163,11,49,21,0
84,76561198072026167,1.25,653.22,0.19,0.15,21,7,159,0,3,0,32,0
84,76561198083761426,5.75,154.82,0.16,0.04,22,29,163,120,18,37,14,0
84,76561198183570813,7.63,812.08,0.22,0.06,12,12,43,2,0,0,3,0
84,76561198000019717,3.88,231.16,0.24,0,64,23,329,48,2,6,9,0
84,76561197979807756,2.68,310.87,0.24,0.09,16,10,496,0,15,307,7,0
84,76561198099777515,8.27,192.36,0.29,0,19,23,223,103,17,305,3,0
84,76561198330129465,9.35,1049.53,0.44,0.12,7,5,54,15,0,1,4,0
84,76561198411733748,6.9,150.06,0.11,0,21,14,38,24,4,11,18,0
84,76561198110718716,41.15,709.62,0.31,0.07,13,7,60,51,14,45,5,0
84,76561198431232265,14.98,602.13,0.25,0.18,14,13,101,0,2,0,1,0
84,76561198012358357,16.88,137.51,0.17,0.04,68,15,184,25,1,4,15,0
84,76561198227499812,10.0,174.99,0.2,0.07,16,16,76,29,3,47,7,0
84,76561198137603555,12.95,79.24,0.22,0.1,37,14,181,51,13,0,8,0
84,76561198181029850,9.05,24.66,0.09,0.33,7,4,43,3,1,0,5,0
84,76561198300451602,25.97,306.39,0.32,0.35,21,19,106,91,4,12,2,0
84,76561198194346661,4.12,612.2,0.13,0.05,8,4,56,0,2,0,5,0
84,76561198414202500,10.68,165.96,0.18,0.28,15,10,164,16,2,0,4,0
84,76561198234922336,1.03,148.98,0.19,0.22,18,9,59,46,6,299,8,0
84,76561198063789324,25.33,199.63,0.27,0,62,23,202,122,102,460,8,-1
84,76561198871102832,23.35,282.58,0.23,0.23,13,12,26,32,0,24,9,0
84,76561198130935987,17.5,132.3,0.16,0,23,20,104,128,3,5,9,0
84,76561198846878788,1.08,491.83,0.32,0.16,15,10,52,0,2,0,4,0
84,76561198411903195,14.07,362.29,0.17,0.24,5,3,31,11,0,0,1,0
84,76561198036920771,17.13,27.28,0.08,0,15,13,123,121,1,15,45,0
84,76561198109267216,41.27,685.04,0.38,0.08,8,6,35,75,0,5,2,0
84,76561198062753887,2.72,214.7,0.13,0.05,45,29,151,216,10,66,8,0
84,76561198069455898,21.0,137.57,0.17,0,54,48,170,36,2,13,29,0
84,76561198055012956,4.33,113.49,0.14,0,33,22,154,0,1,138,13,0
84,76561198040778001,15.93,432.67,0.29,0,13,7,99,47,0,34,1,0
84,76561198393390160,19.87,71.38,0.15,0.18,37,8,53,16,6,0,4,0
84,76561198857121378,2.35,66.22,0.11,0.47,33,12,68,49,20,5,4,0
84,76561198120602073,2.4,23.32,0.05,0.56,13,12,121,8,0,523,47,0
84,76561198227979392,4.32,301.76,0.28,0.24,14,7,46,277,23,1,4,0
84,76561198365564390,1.22,156.24,0.21,0.1,106,52,319,152,9,561,29,0
84,76561198880417472,2.6,280.15,0.27,0,17,10,55,27,3,6,9,0
84,76561198418152526,2.5,233.41,0.17,0,16,11,125,77,1,401,1,0
84,76561198373420366,6.18,112.91,0.12,0.17,8,5,45,94,13,0,2,0
84,76561198079347456,1.73,43.27,0.08,0.21,76,37,193,187,29,0,21,0
84,76561198193431903,34.43,549.08,0.19,0.33,53,34,60,53,6,10,4,0
84,76561199026111523,60.9,1258.78,0.21,0,9,7,35,20,0,8,10,0
84,76561198345152594,34.23,159.31,0.12,0,60,48,153,45,3,23,19,0
84,76561198439755173,30.12,621.44,0.23,0.32,35,10,32,70,6,16,11,0
84,76561198168508794,18.63,343.32,0.39,0,10,4,46,9,7,69,6,0
84,76561198081965882,1.17,38.28,0.07,0,12,9,99,13,0,6,6,0
84,76561198035612093,1.72,250.55,0.21,0.07,10,6,103,116,3,0,3,0
84,76561198141598602,5.8,501.44,0.14,0.19,108,128,60,212,4,368,4,-1
84,76561198092518071,4.3,152.28,0.17,0.36,44,13,808,0,2,0,6,0
84,76561199013100590,23.87,668.76,0.17,0.2,7,6,42,10,0,0,24,0
84,76561198849587804,9.87,1201.39,0.27,0.06,5,4,18,28,1,1,9,0
84,76561198043012806,4.1,107.31,0.17,0.24,18,14,329,77,8,15,1,0
84,76561198356562324,17.05,503.99,0.17,0.04,20,17,29,49,3,1,1,0
84,76561198449449344,9.45,534.07,0.3,0.17,6,6,26,24,3,1,9,0
84,76561198214497383,2.82,20.04,0.06,0,9,5,104,11,6,0,2,0
84,76561199058901057,4.63,32.95,0.13,0.15,12,8,33,6,1,3,3,0
84,76561199000588551,3.38,13.79,0.04,0.12,16,12,72,43,6,0,7,0
84,76561198120321062,4.2,389.53,0.27,0.11,38,15,160,96,31,45,13,0
84,76561198045780917,5.82,222.46,0.21,0.1,10,5,111,97,1,363,1,0
84,76561198138623223,3.52,88.95,0.16,0,11,6,92,0,0,7,1,0
84,76561198221336500,16.78,394.75,0.13,0,25,22,353,62,1,2,9,0
84,76561198317253340,14.63,69.3,0.13,0.05,37,26,67,205,29,73,3,0
84,76561198271714885,7.22,490.08,0.43,0.24,28,10,310,21,5,37,6,0
84,76561198933091234,10.03,89.37,0.1,0.12,46,14,64,26,0,1,4,0
84,76561198004850739,2.45,271.38,0.21,0.03,12,7,205,97,10,0,1,0
84,76561198109864107,10.67,170.26,0.17,0.4,42,34,148,81,5,101,17,0
84,76561198118907927,1.5,24.19,0.17,0.04,21,23,162,25,5,14,23,0
84,76561198286316834,4.48,63.71,0.2,0,9,7,57,89,3,1,3,0
84,76561198406300901,1.32,100.41,0.13,0,51,15,156,42,3,461,3,0
84,76561198119441396,76.05,161.27,0.14,0.1,11,8,151,139,7,43,4,0
84,76561198218508952,11.57,191.26,0.18,0.04,11,7,359,37,0,770,2,0
84,76561198813648605,35.32,245.49,0.31,0.15,24,21,68,10,3,1,10,0
84,76561198131900107,7.07,73.89,0.08,0,23,19,81,128,72,259,8,0
84,76561198136858378,39.12,307.78,0.17,0,15,10,126,50,5,216,14,0
84,76561198354887409,35.6,339.67,0.17,0.08,11,5,85,35,2,7,2,0
84,76561198145437987,25.68,68.94,0.14,0,35,19,217,61,16,57,19,0
84,76561198907887108,57.9,38.68,0.05,0.1,68,32,353,17,3,67,104,0
84,76561198420998683,114.42,723.47,0.07,0.18,8,5,31,124,2,8,2,0
84,76561198215247240,127.25,278.5,0.28,0.05,9,6,74,16,1,0,9,0
84,76561198425662108,17.1,45.73,0.1,0.38,25,16,31,17,1,0,3,0
84,76561198151097691,24.82,175.19,0.12,0.22,62,48,167,53,3,117,10,0
84,76561198391877992,30.25,201.68,0.2,0,11,7,72,20,0,51,11,0
84,76561198345601720,22.28,249.95,0.17,0.08,25,7,91,0,0,20,4,0
84,76561198051052666,11.58,118.32,0.55,0.28,121,152,662,45,12,18,15,0
84,76561198158173360,2.5,589.71,0.32,0.3,13,9,187,161,4,2,5,0
84,76561198835445205,48.37,96.84,0.12,0,6,5,22,3,0,4,5,0
84,76561198123229076,1.1,236.35,0.26,0.42,56,21,233,109,6,103,23,0
84,76561198871863928,6.57,31.46,0.08,0.38,17,14,45,75,12,11,4,0
84,76561198008063409,14.23,1106.34,0.27,0.08,22,23,255,0,39,236,4,0
84,76561198880707069,6.48,1154.35,0.13,0.1,11,10,148,11,1,18,33,0
84,76561198913523226,1.12,114.01,0.18,0.5,39,11,124,96,3,6,7,0
84,76561198129700723,45.12,363.36,0.14,0,7,4,41,40,7,1,2,0
84,76561198070651631,9.37,146.65,0.17,0,12,6,269,65,1,5,2,0
84,76561198111189004,1.07,49.59,0.15,0,10,6,111,41,4,207,12,0
84,76561199010020424,27.32,881.27,0.32,0.12,7,6,33,155,9,89,1,0
84,76561198200223790,15.62,114.72,0.13,0.1,62,31,172,250,4,17,31,0
84,76561198286722718,1.7,167.89,0.34,0,45,13,68,90,0,8,29,0
84,76561199049938310,2.63,41.78,0.06,0,11,5,16,27,0,1,10,0
84,76561198047027696,160.48,193.68,0.19,0.15,33,9,204,141,8,7,1,0
84,76561198116480318,4.9,275.04,0.28,0.16,20,17,231,50,48,367,7,0
84,76561198865298977,37.82,397.63,0.32,0.1,9,6,14,0,4,9,1,0
84,76561198023143753,25.15,331.49,0.38,0,65,16,75,18,0,68,15,0
84,76561198330573885,9.45,5.08,0.06,0.18,14,10,85,174,42,10,12,0
84,76561198132199215,1.92,162.37,0.22,0.06,69,57,555,61,9,15,14,0
84,76561198978410197,4.07,142.48,0.19,0.15,45,33,120,0,1,78,23,0
84,76561198057220334,6.48,379.56,0.18,0.12,10,5,91,60,2,59,5,0
84,76561199062087189,18.93,306.85,0.13,0,5,5,45,22,1,3,4,0
84,76561198359706349,4.07,169.1,0.17,0,46,11,162,69,1,227,52,0
84,76561198317138798,5.28,291.41,0.15,0,18,4,32,171,16,23,7,0
84,76561198967484105,16.87,52.19,0.13,0.1,8,5,34,0,0,1,7,0
84,76561198022442852,8.33,339.68,0.2,0,9,5,29,2,0,0,8,0
84,76561198144180506,2.37,116.44,0.2,0.04,13,5,150,0,0,11,31,0
84,76561198024041898,8.8,110.91,0.13,0.11,50,21,115,401,41,762,5,-1
84,76561198160082789,4.18,82.94,0.33,0.07,12,6,158,48,2,6,3,0
84,76561198434340142,13.78,207.4,0.26,0.03,21,19,55,188,3,50,15,0
84,76561198046940941,25.07,285.4,0.22,0.03,41,34,160,71,33,18,6,0
84,76561198918020030,5.83,33.78,0.12,0.06,4,3,27,7,1,0,4,0
84,76561198043386921,8.75,28.8,0.08,0,19,15,149,7,1,53,5,0
84,76561198036571361,16.02,50.07,0.14,0.15,15,8,38,34,3,47,8,0
84,76561198419273490,1.55,118.58,0.14,0,7,4,76,43,1,0,2,0
84,76561198116926536,7.03,230.62,0.17,0.2,36,47,79,73,4,3,15,0
84,76561198209480221,1.77,233.73,0.28,0.03,19,7,93,15,2,0,3,0
84,76561198122154498,1.82,142.67,0.31,0.14,36,22,214,69,20,771,4,0
84,76561198919209354,2.27,16.51,0.08,0.07,2,2,4,4,0,0,1,0
84,76561198285200909,54.02,555.95,0.22,0.03,11,8,164,0,0,0,17,0
84,76561197997148696,28.22,55.3,0.26,0.06,12,5,217,0,2,7,8,0
84,76561198887310250,12.08,247.97,0.16,0,5,3,61,32,1,15,2,0
84,76561198152646277,10.73,430.88,0.3,0.03,14,13,457,184,7,64,1,0
84,76561197961829432,26.15,106.19,0.17,0,13,4,230,115,9,5,9,0
84,76561199033436017,1.3,1.88,0.03,0,6,5,55,14,0,150,10,0
84,76561198315003985,16.38,65.07,0.18,0.27,7,4,87,0,0,0,18,0
84,76561198295465751,3.33,74.8,0.09,0.13,70,44,329,46,9,110,20,0
84,76561198199623715,1.43,44.61,0.08,0.07,17,16,36,0,3,9,8,0
84,76561198038451124,4.62,131.35,0.19,0.15,18,17,135,51,3,0,6,0
84,76561198378213106,40.4,344.45,0.25,0,10,9,76,28,3,59,12,0
84,76561198832318182,7.05,760.0,0.15,0.14,30,11,45,151,0,3,3,0
84,76561198132793015,1.28,242.46,0.18,0.23,23,24,64,0,1,0,2,0
84,76561198973425741,6.05,311.77,0.16,0.09,4,3,42,56,4,0,2,0
84,76561198087641134,1.7,43.46,0.1,0.19,10,6,70,85,0,0,5,0
84,76561198388096352,1.78,60.46,0.1,0,14,7,47,0,1,3,6,0
84,76561198411597780,3.1,34.61,0.14,0,19,8,64,0,0,3,9,0
84,76561198325987624,13.02,123.95,0.2,0.14,10,5,168,47,2,25,4,0
84,76561198155997194,14.43,190.31,0.17,0.24,8,4,53,54,1,4,1,0
84,76561198271861834,2.12,156.13,0.17,0,70,32,102,154,14,22,7,0
84,76561198274009289,9.12,521.49,0.18,0,10,7,111,131,3,419,2,0
84,76561198171199131,29.8,332.92,0.19,0.26,9,6,47,33,1,51,3,0
84,76561199020432860,102.17,258.04,0.17,0.28,3,4,13,0,0,0,6,0
84,76561197968935456,1.08,157.98,0.15,0.27,13,6,199,0,1,0,4,0
84,76561198018350993,1.02,116.26,0.26,0.37,15,9,135,37,4,0,2,0
84,76561198034947959,8.8,57.51,0.11,0.12,28,44,305,38,3,570,34,0
84,76561198172908975,3.25,120.2,0.22,0.06,17,9,217,167,80,901,1,-1
84,76561198047356735,19.13,476.41,0.24,0.09,10,3,97,20,3,63,1,0
84,76561198885161390,4.22,452.14,0.23,0.03,10,7,49,55,4,36,2,0
84,76561198035579711,13.72,457.66,0.17,0,11,8,96,174,1,26,7,0
84,76561198284058398,13.98,132.7,0.14,0.33,23,25,151,54,0,4,20,0
84,76561198447010020,18.02,164.57,0.16,0,19,14,49,57,0,2,3,0
84,76561198115701021,17.05,852.63,0.25,0.06,10,5,139,101,0,57,5,0
84,76561198360964758,2.05,166.48,0.12,0,6,4,41,13,3,0,2,0
84,76561198212953815,17.33,361.01,0.26,0,9,7,28,47,3,93,3,0
84,76561198408785905,4.6,453.85,0.22,0.16,8,7,82,47,5,304,11,0
84,76561198027924986,4.87,31.54,0.19,0.07,30,19,525,52,5,118,13,0
84,76561198412129029,4.6,98.31,0.13,0,23,9,65,31,1,12,4,0
84,76561198036735351,2.72,86.17,0.14,0.1,13,9,177,30,10,83,26,0
84,76561198325322434,26.6,140.36,0.18,0.08,17,15,62,107,18,7,6,0
84,76561198075083379,2.93,30.39,0.06,0,31,11,138,242,32,117,14,0
84,76561198056785295,1.05,86.61,0.05,0.11,43,38,62,357,119,137,14,-1
84,76561198084716605,5.95,276.46,0.21,0,11,6,98,66,0,157,7,0
84,76561198346778130,14.33,138.67,0.12,0,5,3,24,0,0,11,1,0
84,76561198865428628,13.82,280.52,0.2,0.11,8,8,34,7,3,0,4,0
84,76561198083684432,8.3,254.5,0.15,0.09,49,35,163,111,8,23,7,0
84,76561198313992148,36.28,443.53,0.3,0.12,32,16,131,56,4,23,12,0
84,76561198392968354,53.53,302.64,0.19,0.04,6,4,72,133,9,27,2,0
84,76561198072623054,5.3,86.18,0.17,0.04,52,27,0,98,3,25,13,0
84,76561198287298330,21.55,345.49,0.13,0,7,4,113,16,0,0,5,0
84,76561199043586384,9.02,412.31,0.15,0,5,3,95,45,0,2,1,0
84,76561198004193875,37.93,726.42,0.23,0.16,35,8,113,68,7,361,12,0
84,76561198071854665,11.27,180.33,0.14,0.4,11,7,206,0,1,0,3,0
84,76561198156245618,4.27,147.15,0.15,0,9,6,132,47,0,28,5,0
84,76561198190597437,1.33,76.02,0.11,0.17,30,6,59,23,13,15,8,0
84,76561198147727975,8.07,70.83,0.12,0.17,20,9,147,21,2,22,3,0
84,76561198201347381,11.38,200.94,0.13,0.05,11,6,83,107,1,5,3,0
84,76561198218828507,10.43,268.85,0.25,0,23,9,188,111,0,15,6,0
84,76561198844339857,6.67,313.25,0.32,0,9,9,121,83,0,9,2,0
84,76561198340541995,28.43,495.64,0.29,0.26,6,4,17,125,8,15,1,0
84,76561198066903376,32.33,201.58,0.28,0.08,12,11,91,8,0,0,3,0
84,76561198191227289,19.07,278.63,0.22,0.23,10,7,104,60,5,0,10,0
84,76561199024844608,11.0,50.38,0.08,0,8,9,24,29,2,0,18,0
84,76561198079305920,17.08,646.77,0.2,0.07,11,6,135,88,47,23,5,0
84,76561199021395513,1.85,51.28,0.09,0,11,6,23,77,1,0,10,0
84,76561198953373843,1.68,65.2,0.14,0.05,8,5,107,33,2,16,15,0
84,76561198833372774,1.43,14.92,0.04,0,3,2,15,12,0,0,9,0
84,76561198409372670,8.47,696.4,0.45,0.02,11,7,154,57,1,4,11,0
84,76561198427635139,12.82,136.12,0.08,0,44,9,50,89,4,18,5,0
84,76561198355997929,23.12,189.96,0.29,0,10,8,39,140,8,53,4,0
84,76561198271327606,55.05,275.51,0.25,0.09,80,19,203,0,7,169,13,0
84,76561198163899107,14.55,12.69,0.1,0,9,6,60,28,0,0,8,0
84,76561197992943631,4.5,94.86,0.13,0.05,21,18,488,0,1,5,8,0
84,76561198979964091,2.95,17.47,0.07,0.67,5,4,36,7,2,22,3,0
84,76561198996897481,14.0,96.13,0.08,0,7,5,49,0,0,4,2,0
84,76561198072285132,1.9,271.38,0.2,0.11,14,7,201,223,9,514,8,0
84,76561198057255559,4.73,23.89,0.12,0.28,43,16,215,64,7,17,6,0
84,76561198135614824,30.68,363.33,0.13,0,28,21,152,69,27,78,7,0
84,76561198017256167,15.58,290.59,0.82,0.07,41,35,201,81,2,192,7,0
84,76561198000429017,161.82,1259.04,0.14,0,10,4,144,47,1,6,3,0
84,76561198179227078,15.38,305.74,0.22,0.1,11,6,120,146,3,59,3,0
84,76561197965539751,4.72,113.05,0.2,0.18,48,74,544,97,8,68,9,0
84,76561198306946124,31.82,416.52,0.28,0,12,15,120,60,3,27,6,0
84,76561198003520588,74.62,463.0,0.16,0.12,12,4,410,234,17,17,8,0
84,76561198975332590,11.63,261.63,0.18,0.12,4,5,27,125,1,10,20,0
84,76561198378007860,2.48,51.32,0.1,0,11,7,18,109,16,3,7,0
84,76561197992783566,30.52,436.31,0.21,0,29,33,316,87,5,551,6,0
84,76561198241344746,1.55,32.68,0.11,0.29,62,12,240,60,3,0,37,0
84,76561198057087209,309.78,4401.16,0.02,0,70,161,462,0,0,231,51,-1
84,76561198881029388,8.13,304.68,0.2,0.36,3,3,4,15,0,0,3,0
84,76561198000325556,2.47,261.6,0.2,0.04,14,10,386,140,3,568,7,0
84,76561197990591714,26.83,422.81,0.46,0.2,13,8,420,59,5,54,2,0
84,76561198350307650,73.72,424.59,0.15,0.14,8,6,95,22,1,5,2,0
84,76561198093794905,5.32,404.83,0.17,0.04,11,8,67,228,5,5,1,0
84,76561198131149828,1.23,152.11,0.08,0,10,8,69,12,5,3,19,0
84,76561198030700685,1.5,157.86,0.31,0.2,14,6,196,9,0,0,9,0
84,76561198993622276,13.97,39.96,0.08,0.15,11,6,117,109,4,0,7,0
84,76561198033153763,67.42,320.66,0.11,0,21,26,71,58,26,69,10,0
84,76561198309737422,2.3,48.77,0.17,0,9,6,56,25,0,2,4,0
84,76561198080776269,3.4,138.28,0.12,0.11,26,28,62,28,12,6,1,0
84,76561198866779279,21.1,220.39,0.18,0,8,7,86,33,0,16,6,0
84,76561198902385024,7.85,129.1,0.1,0.06,12,5,45,68,2,0,5,0
84,76561198365257374,12.97,451.74,0.21,0.1,20,10,144,173,0,32,9,0
84,76561198342145843,17.1,367.3,0.65,0.01,98,73,291,138,7,20,15,0
84,76561198307890989,55.5,454.81,0.25,0.03,6,3,36,72,7,24,7,0
84,76561198122669404,41.83,293.35,0.1,0,10,5,90,0,56,98,3,0
84,76561198800321926,3.27,192.18,0.09,0.33,9,7,38,27,5,0,1,0
84,76561198064021919,5.28,396.72,0.16,0.04,22,9,247,88,0,22,2,0
84,76561198241183486,23.33,611.32,0.14,0,8,4,52,115,44,183,3,0
84,76561198016341350,27.38,188.59,0.11,0.44,12,7,61,155,6,0,3,0
84,76561198799314349,20.78,150.55,0.24,0.09,54,31,104,32,10,449,48,0
84,76561198285167785,3.9,45.11,0.14,0.52,7,4,33,27,13,6,5,0
84,76561198823574090,1.35,54.6,0.08,0,27,14,86,0,8,37,20,0
84,76561198110755708,9.25,898.06,0.31,0.2,14,8,165,84,45,0,4,0
84,76561198170667426,8.32,150.72,0.33,0,45,48,126,244,15,48,6,0
84,76561198071286822,1.03,246.76,0.22,0,37,16,284,288,138,56,5,-1
84,76561198990719002,1.93,54.43,0.13,0.05,11,9,103,0,0,8,47,0
84,76561198400645599,1.43,50.05,0.16,0.17,27,12,83,34,8,1,22,0
84,76561198097526700,81.15,621.66,0.19,0.37,9,4,51,0,3,0,1,0
84,76561198125059828,28.63,135.42,0.19,0.04,20,7,217,59,0,882,13,0
84,76561198142943919,2.57,45.26,0.2,0.04,17,16,77,39,5,56,21,0
84,76561198196950395,29.08,350.98,0.26,0.03,16,11,89,61,1,19,12,0
84,76561197982885069,12.92,672.67,0.17,0,11,4,22,5,2,2,1,0
84,76561198087848420,2.6,222.58,0.18,0.08,35,29,205,266,76,163,25,0
84,76561198416891031,3.2,125.94,0.18,0.27,8,5,54,221,0,38,10,0
84,76561198032276408,14.6,233.46,0.24,0,27,32,324,54,4,395,7,0
84,76561198449341558,4.45,128.17,0.19,0.33,52,7,58,42,1,0,10,0
84,76561198366596632,2.02,155.1,0.17,0.08,14,10,45,44,16,6,2,0
84,76561198094181837,13.62,144.15,0.19,0,14,10,137,256,8,0,26,0
84,76561198161113643,1.87,40.88,0.06,0,65,55,387,0,37,137,13,0
84,76561198027947223,23.75,309.24,0.35,0.15,13,10,143,0,0,62,5,0
